id,closed_at,created_at,number,test,total_price,subtotal_price,total_weight,total_tax,taxes_included,currency,financial_status,confirmed,total_discounts,total_line_items_price,cancelled_at,cancel_reason,total_price_usd,reference,user_id,location_id,source_identifier,source_url,processed_at,device_id,customer_locale,app_id,browser_ip,landing_site_ref,order_number,discount_code,discount_amount,discount_type,payment_gateway_names,processing_method,checkout_id,source_name,fulfillment_status,tags,variant_id,title,quantity,price,sku,variant_title,vendor,fulfillment_service,product_id,requires_shipping,taxable,gift_card,name,product_exists,fulfillable_quantity,customer_country,customer_state,customer_city,customer_zip,shipping_code,orders_count,user_agent
503013474430,,2018-06-06 20:33:16,267667,False,68.00,68.00,299,0.00,False,USD,paid,True,0.00,68.00,,,68.00,,,,,,2018-06-06 20:33:16,,en,580111,68.181.168.5,,268667,0,0,Blank,['stripe'],direct,4759044096126,web,,,25504831169,Emma,1,34.00,emma_tee_vneck,Women's V-Neck,Litographs,manual,151524275,True,True,False,Emma - Women's V-Neck,True,1,United States,California,Alhambra,91801,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
503004201086,,2018-06-06 20:04:13,267666,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-06-06 20:04:13,,en,580111,67.10.168.76,,268666,0,0,Blank,['stripe'],direct,4759029678206,web,,,25506404545,The Call of Cthulhu,1,34.00,cthulhu_tee_unisex,Unisex,Litographs,manual,343466537,True,True,False,The Call of Cthulhu - Unisex,True,1,United States,Texas,San Antonio,78232,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502990078078,,2018-06-06 19:17:00,267665,False,110.99,102.00,449,0.00,False,USD,paid,True,0.00,102.00,,,110.99,,,,,,2018-06-06 19:17:00,,en,580111,50.99.25.112,,268665,0,0,Blank,['stripe'],direct,4759002447998,web,,,25504606465,Beowulf,1,34.00,beowulf_tee_unisex,Unisex,Litographs,manual,465600309,True,True,False,Beowulf - Unisex,True,1,Canada,Alberta,Cochrane,T4C 1E1,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299"
502981689470,,2018-06-06 18:44:49,267664,False,43.99,39.00,149,0.00,False,USD,paid,True,0.00,39.00,,,43.99,,,,,,2018-06-06 18:44:49,,en,580111,74.242.175.81,,268664,0,0,Blank,['stripe'],direct,4758983868542,web,,,29510566349,The Giver,1,39.00,giver_scarf_inf,Infinity,Litographs,manual,8617063373,True,True,False,The Giver - Infinity,True,1,United States,Tennessee,Somerville,38068,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 [FBAN/FBIOS;FBAV/174.0.0.48.98;FBBV/110921384;FBDV/iPad4,1;FBMD/iPad;FBSN/iOS;FBSV/11.3.1;FBSS/2;FBCR/;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/0]"
502980247678,,2018-06-06 18:39:43,267663,False,4.99,0.00,149,0.00,False,USD,paid,True,49.00,49.00,,,4.99,,,,,,2018-06-06 18:39:43,,en,580111,,,268663,RICE-hp5mmf,49.00,fixed_amount,['gift_card'],gift_cards_only,4758981574782,web,,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,1,United States,California,Culver City,90232,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.1 Safari/603.1.30"
502979428478,,2018-06-06 18:37:23,267662,False,21.99,17.00,149,0.00,False,USD,paid,True,0.00,17.00,,,21.99,,,,,,2018-06-06 18:37:23,,en,580111,173.170.193.253,,268662,0,0,Blank,['stripe'],direct,4758978855038,web,,,29613108109,T-shirt Grab Bag,1,17.00,default_grabbag_tee_vneck_xl,Women's V-Neck / XL,Litographs,manual,8644745037,True,False,False,T-shirt Grab Bag - Women's V-Neck / XL,True,1,United States,Missouri,Winona,65588,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 [FBAN/FBIOS;FBAV/174.0.0.48.98;FBBV/110921384;FBDV/iPad6,11;FBMD/iPad;FBSN/iOS;FBSV/11.3.1;FBSS/2;FBCR/;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/0]"
502978707582,,2018-06-06 18:35:53,267661,False,23.99,19.00,226,0.00,False,USD,paid,True,0.00,19.00,,,23.99,,,,,,2018-06-06 18:35:53,,en,580111,156.145.175.37,,268661,0,0,Blank,['stripe'],direct,4758977511550,web,,,25510862593,Just So Stories,1,19.00,justso_12x16,12x16 Matted,Litographs,manual,123565054,True,True,False,Just So Stories - 12x16 Matted,True,1,United States,Connecticut,New Haven,06511,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502974611582,,2018-06-06 18:24:00,267660,False,38.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-06-06 18:24:00,,en,580111,73.181.192.53,,268660,0,0,Blank,['stripe'],direct,4758965715070,web,,,25505088961,Hamlet,1,34.00,hamlet_tee_unisex,Unisex,Litographs,manual,151524867,True,True,False,Hamlet - Unisex,True,1,United States,Washington,Federal Way ,98023,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 [FBAN/FBIOS;FBAV/174.0.0.48.98;FBBV/110921384;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/11.3.1;FBSS/2;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]"
502973202558,,2018-06-06 18:19:09,267659,False,28.99,24.00,226,0.00,False,USD,paid,True,0.00,24.00,,,28.99,,,,,,2018-06-06 18:19:09,,en,580111,108.94.29.12,,268659,0,0,Blank,['stripe'],direct,4758962765950,web,,,25510848129,Hamlet,1,24.00,hamlet_18x24,18x24,Litographs,manual,138271501,True,True,False,Hamlet - 18x24,True,1,United States,California,San Francisco,94109,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502966222974,,2018-06-06 17:55:47,267658,False,43.99,39.00,149,0.00,False,USD,paid,True,0.00,39.00,,,43.99,,,,,,2018-06-06 17:55:47,,en,580111,198.20.221.8,,268658,0,0,Blank,['stripe'],direct,4758950117502,web,,,28346172737,Don Quixote,1,39.00,quixote_scarf_inf,Infinity,Litographs,manual,8416165505,True,True,False,Don Quixote - Infinity,True,1,United States,Texas,Austin,78731,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502962520190,,2018-06-06 17:42:28,267657,False,42.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,42.99,,,,,,2018-06-06 17:42:28,,en,580111,45.3.10.202,,268657,0,0,Blank,['stripe'],direct,4758941302910,web,,,25507009793,The Princess Bride,1,34.00,pb1_tee_unisex,Unisex,Litographs,manual,3684096001,True,True,False,The Princess Bride - Unisex,True,1,Canada,Ontario,Milton,L9T 4E4,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502962487422,,2018-06-06 17:42:26,267656,False,68.00,68.00,299,0.00,False,USD,paid,True,0.00,68.00,,,68.00,,,,,,2018-06-06 17:42:26,,en,580111,104.32.156.213,,268656,0,0,Blank,['stripe'],direct,4758941401214,web,,,25506266241,The Art of War,1,34.00,war_tee_unisex,Unisex,Litographs,manual,151546323,True,True,False,The Art of War - Unisex,True,1,United States,California,Hawthorne,90250,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
502960160894,,2018-06-06 17:34:50,267655,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 17:34:50,,,1039724,,,268655,0,0,Blank,[],,,1039724,,,25506392321,The Buddha Walks into a Bar,1,0.00,buddha_tee_unisex,Unisex,Litographs,manual,417787573,True,True,False,The Buddha Walks into a Bar - Unisex,True,1,United States,California,SANTA ROSA,95409-5948,,2,
502958915710,,2018-06-06 17:28:10,267654,False,32.99,24.00,226,0.00,False,USD,paid,True,0.00,24.00,,,32.99,,,,,,2018-06-06 17:28:10,,en,580111,69.77.160.2,,268654,0,0,Blank,['stripe'],direct,4758932750462,web,,,25510931393,Opticks,1,24.00,newton_18x24,18x24,Litographs,manual,108408060,True,True,False,Opticks - 18x24,True,1,Canada,Ontario,Toronto,M5M 1Z4,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36"
502958784638,,2018-06-06 17:27:35,267653,False,43.99,34.00,149,0.00,False,USD,paid,True,0.00,34.00,,,43.99,,,,,,2018-06-06 17:27:35,,en,580111,90.217.114.99,,268653,0,0,Blank,['stripe'],direct,4758931865726,web,,,25507392385,Throne of Glass,1,34.00,glass2_tee_women,Women's Crew,Litographs,manual,3928528769,True,True,False,Throne of Glass - Women's Crew,True,1,United Kingdom,,Coventry,CV4 9JS,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
502958653566,,2018-06-06 17:26:56,267652,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 17:26:56,,,1039724,,,268652,0,0,Blank,[],,,1039724,,,25499037057,Outlander,1,0.00,outlander_tote,,Litographs,manual,1989313601,True,True,False,Outlander,True,1,Australia,New South Wales,Darlinghurst,2010,,2,
502955278462,,2018-06-06 17:13:55,267651,False,97.00,97.00,753,0.00,False,USD,paid,True,0.00,97.00,,,97.00,,,,,,2018-06-06 17:13:55,,en,580111,66.227.182.64,,268651,0,0,Blank,['stripe'],direct,4758907453566,web,,,284011626509,Frog and Toad,1,29.00,frogtoad_tote,,Litographs,manual,33247526925,True,True,False,Frog and Toad,True,1,United States,Michigan,Saint Johns,48879,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
502951805054,2018-06-07 20:32:33,2018-06-06 17:01:34,267650,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 17:01:34,,,1039724,,,268650,0,0,Blank,[],,,1039724,fulfilled,,25505577089,Othello,1,0.00,othello_tee_women,Women's Crew,Litographs,manual,2174194689,True,True,False,Othello - Women's Crew,True,0,United States,Kansas,OLATHE,66062-6745,,7,
502951542910,2018-06-07 20:32:19,2018-06-06 17:00:30,267649,False,35.59,30.60,149,0.00,False,USD,paid,True,3.40,34.00,,,35.59,,,,,,2018-06-06 17:00:30,,en,580111,174.198.17.178,,268649,LOVETOREAD10,3.40,percentage,['stripe'],direct,4758918168702,web,fulfilled,,25505088961,Hamlet,1,34.00,hamlet_tee_unisex,Unisex,Litographs,manual,151524867,True,True,False,Hamlet - Unisex,True,0,United States,Wisconsin,Hartland ,53029,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
502950527102,2018-06-07 20:32:36,2018-06-06 16:55:39,267648,False,44.00,44.00,149,0.00,False,USD,paid,True,0.00,44.00,,,44.00,,,,,,2018-06-06 16:55:39,,en,580111,63.150.69.253,,268648,0,0,Blank,['stripe'],direct,4758915711102,web,fulfilled,,35137703181,Custom T-Shirt,1,44.00,custom_tee_tee_vneck,Women's V-Neck,Litographs,manual,9500036813,True,True,False,Custom T-Shirt - Women's V-Neck,True,0,United States,Washington,Bremerton,98312,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
502946955390,2018-06-07 20:33:42,2018-06-06 16:42:20,267647,False,49.00,49.00,149,0.00,False,USD,paid,True,0.00,49.00,,,49.00,,,,,,2018-06-06 16:42:20,,en,580111,75.143.24.123,,268647,0,0,Blank,['stripe'],direct,4758908436606,web,fulfilled,,27773941953,Custom Scarf,1,49.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,0,United States,Massachusetts,Upton,01568,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
502943416446,2018-06-07 20:33:13,2018-06-06 16:25:23,267646,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:25:23,,,1039724,,,268646,0,0,Blank,[],,,1039724,fulfilled,,25506047745,Slaughterhouse-Five,1,0.00,pooteeweet_tee_unisex,Unisex,Litographs,manual,3546381249,True,True,False,Slaughterhouse-Five - Unisex,True,0,Belgium,,Brussels,1040,,2,
502943350910,2018-06-07 20:33:47,2018-06-06 16:25:14,267645,False,47.99,39.00,149,0.00,False,USD,paid,True,0.00,39.00,,,47.99,,,,,,2018-06-06 16:25:14,,en,580111,76.11.67.80,,268645,0,0,Blank,['stripe'],direct,4758867378302,web,fulfilled,,28341461505,Leaves of Grass,1,39.00,grass_scarf_inf,Infinity,Litographs,manual,8415186369,True,True,False,Leaves of Grass - Infinity,True,0,Canada,Nova Scotia,Hammonds Plains,B4B1X9,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"
502942924926,2018-06-07 20:32:12,2018-06-06 16:24:11,267644,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:24:11,,,1039724,,,268644,0,0,Blank,[],,,1039724,fulfilled,,25507009793,The Princess Bride,1,0.00,pb1_tee_unisex,Unisex,Litographs,manual,3684096001,True,True,False,The Princess Bride - Unisex,True,0,United States,Nebraska,BELLEVUE,68123-4783,,2,
502941122686,2018-06-07 20:32:29,2018-06-06 16:18:43,267643,False,96.05,91.80,449,4.25,False,USD,paid,True,10.20,102.00,,,96.05,,,,,,2018-06-06 16:18:43,,en,580111,68.129.6.230,,268643,LOVETOREAD,10.20,percentage,['stripe'],direct,4754593087614,web,fulfilled,,25507406529,Treasure Island,1,34.00,treasure_tee_unisex,Unisex,Litographs,manual,151551497,True,True,False,Treasure Island - Unisex,True,0,United States,New York,Brentwood,11717,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
502939287678,2018-06-07 20:33:02,2018-06-06 16:11:35,267642,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:11:35,,,1039724,,,268642,0,0,Blank,[],,,1039724,fulfilled,,284027060237,Frog and Toad,1,0.00,frogtoad_tee_women,Women's Crew,Litographs,manual,33248215053,True,True,False,Frog and Toad - Women's Crew,True,0,United States,Florida,NAPLES,34119-3372,,2,
502938304638,2018-06-07 18:30:39,2018-06-06 16:08:09,267641,False,21.99,17.00,149,0.00,False,USD,paid,True,0.00,17.00,,,21.99,,,,,,2018-06-06 16:08:09,,en,580111,67.161.252.244,,268641,0,0,Blank,['stripe'],direct,4758892281982,web,fulfilled,,29613106829,T-shirt Grab Bag,1,17.00,default_grabbag_tee_unisex_l,Unisex / L,Litographs,manual,8644745037,True,False,False,T-shirt Grab Bag - Unisex / L,True,0,United States,Utah,Wellsville,84339,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.0.0; ONEPLUS A3000 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.68 Mobile Safari/537.36"
502937419902,2018-06-07 20:33:14,2018-06-06 16:04:15,267640,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:04:15,,,1039724,,,268640,0,0,Blank,[],,,1039724,fulfilled,,25505581633,Outlander,1,0.00,outlander_tee_vneck,Women's V-Neck,Litographs,manual,1989312769,True,True,False,Outlander - Women's V-Neck,True,0,United States,California,SHERMAN OAKS,91401-5013,,3,
502936862846,2018-06-07 20:32:05,2018-06-06 16:02:34,267639,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:02:34,,,1039724,,,268639,0,0,Blank,[],,,1039724,fulfilled,,36475998093,War and Peace,1,0.00,warpeacesolid_tee_unisex,Unisex,Litographs,manual,9744150157,True,True,False,War and Peace - Unisex,True,0,United States,California,COLFAX,95713-9716,,2,
502936830078,2018-06-07 20:32:16,2018-06-06 16:02:31,267638,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:02:31,,,1039724,,,268638,0,0,Blank,[],,,1039724,fulfilled,,25507513153,Wonder,1,0.00,wonder_tee_unisex,Unisex,Litographs,manual,417787797,True,True,False,Wonder - Unisex,True,0,United States,Ohio,BALTIMORE,43105-1321,,1,
502936469630,2018-06-07 20:32:26,2018-06-06 16:01:20,267637,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:01:20,,,1039724,,,268637,0,0,Blank,[],,,1039724,fulfilled,,25507009793,The Princess Bride,1,0.00,pb1_tee_unisex,Unisex,Litographs,manual,3684096001,True,True,False,The Princess Bride - Unisex,True,0,United States,Kansas,MERIDEN,66512-8905,,1,
502936338558,2018-06-07 20:32:21,2018-06-06 16:00:43,267636,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:00:43,,,1039724,,,268636,0,0,Blank,[],,,1039724,fulfilled,,25505625729,Persuasion,1,0.00,persuasion2_tee_unisex,Unisex,Litographs,manual,5647209537,True,True,False,Persuasion - Unisex,True,0,United States,Utah,SALT LAKE CITY,84116-2025,,2,
502935912574,2018-06-07 20:33:41,2018-06-06 16:00:18,267635,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-06-06 16:00:18,,,1039724,,,268635,0,0,Blank,[],,,1039724,fulfilled,,27558131905,Outlander,1,0.00,outlander1_scarf_inf,Infinity,Litographs,manual,8239361537,True,True,False,Outlander - Infinity,True,0,United States,Kentucky,VERSAILLES,40383-1336,,2,
